,Name,Address,Type,Latitude_MAIN,Longitude_MAIN,Latitude_temp,Longitude_temp
916,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",car_repair,26.84841,80.95065,26.8436820,80.9495260
917,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",point_of_interest,26.84841,80.95065,26.8436820,80.9495260
918,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",establishment,26.84841,80.95065,26.8436820,80.9495260
919,Narhi,Narhi,sublocality_level_2,26.84841,80.95065,26.8466722,80.9525655
920,Narhi,Narhi,sublocality,26.84841,80.95065,26.8466722,80.9525655
921,Narhi,Narhi,political,26.84841,80.95065,26.8466722,80.9525655
922,ICICI BANK ATM,"23, Nirala Nagar Market, Near IT College Inderlok Market, Lucknow",atm,26.79735,80.87771,26.7963400,80.8796690
923,ICICI BANK ATM,"23, Nirala Nagar Market, Near IT College Inderlok Market, Lucknow",bank,26.79735,80.87771,26.7963400,80.8796690
924,ICICI BANK ATM,"23, Nirala Nagar Market, Near IT College Inderlok Market, Lucknow",finance,26.79735,80.87771,26.7963400,80.8796690
925,ICICI BANK ATM,"23, Nirala Nagar Market, Near IT College Inderlok Market, Lucknow",point_of_interest,26.79735,80.87771,26.7963400,80.8796690
926,ICICI BANK ATM,"23, Nirala Nagar Market, Near IT College Inderlok Market, Lucknow",establishment,26.79735,80.87771,26.7963400,80.8796690
927,College of Studies And Advancement,"H. no M 50, Manas Nagar Road Indralok Colony, Krishna Nagar, Lucknow",point_of_interest,26.79735,80.87771,26.7930741,80.8802188
928,College of Studies And Advancement,"H. no M 50, Manas Nagar Road Indralok Colony, Krishna Nagar, Lucknow",establishment,26.79735,80.87771,26.7930741,80.8802188
929,Hero MotoCorp,"Indralok Colony, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7971227,80.8773851
930,Hero MotoCorp,"Indralok Colony, Alambagh, Lucknow",store,26.79735,80.87771,26.7971227,80.8773851
931,Hero MotoCorp,"Indralok Colony, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7971227,80.8773851
932,Yadav Travels,"Call me -O8858O2I4O8, Krishna Nagar Road, Krishna Nagar Colony, Indralok Colony, Alambagh, Lucknow",travel_agency,26.79735,80.87771,26.7975133,80.8795074
933,Yadav Travels,"Call me -O8858O2I4O8, Krishna Nagar Road, Krishna Nagar Colony, Indralok Colony, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7975133,80.8795074
934,Yadav Travels,"Call me -O8858O2I4O8, Krishna Nagar Road, Krishna Nagar Colony, Indralok Colony, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7975133,80.8795074
935,L&T Store,"Unnamed Road, Indralok Colony, Alambagh, Lucknow",home_goods_store,26.79735,80.87771,26.7988578,80.8784311
936,L&T Store,"Unnamed Road, Indralok Colony, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7988578,80.8784311
937,L&T Store,"Unnamed Road, Indralok Colony, Alambagh, Lucknow",store,26.79735,80.87771,26.7988578,80.8784311
938,L&T Store,"Unnamed Road, Indralok Colony, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7988578,80.8784311
939,KRISHNA DAIRY & FAST FOOD,"39 A, Bhagwati Vihar Vijay Nagar, Krishna Nagar, Lucknow",restaurant,26.79735,80.87771,26.7962189,80.8796586
940,KRISHNA DAIRY & FAST FOOD,"39 A, Bhagwati Vihar Vijay Nagar, Krishna Nagar, Lucknow",food,26.79735,80.87771,26.7962189,80.8796586
941,KRISHNA DAIRY & FAST FOOD,"39 A, Bhagwati Vihar Vijay Nagar, Krishna Nagar, Lucknow",point_of_interest,26.79735,80.87771,26.7962189,80.8796586
942,KRISHNA DAIRY & FAST FOOD,"39 A, Bhagwati Vihar Vijay Nagar, Krishna Nagar, Lucknow",establishment,26.79735,80.87771,26.7962189,80.8796586
943,Keshari Bal Shiksha Kendra Inter College,"Near Traffic Training Park, Krishna Nagar, Alambagh, Lucknow",university,26.79735,80.87771,26.7987240,80.8759320
944,Keshari Bal Shiksha Kendra Inter College,"Near Traffic Training Park, Krishna Nagar, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7987240,80.8759320
945,Keshari Bal Shiksha Kendra Inter College,"Near Traffic Training Park, Krishna Nagar, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7987240,80.8759320
946,plants paradise,"26, 226023, Bhagwati Vihar, Krishna Nagar Colony, Indralok Colony, Lucknow",point_of_interest,26.79735,80.87771,26.7964947,80.8800685
947,plants paradise,"26, 226023, Bhagwati Vihar, Krishna Nagar Colony, Indralok Colony, Lucknow",establishment,26.79735,80.87771,26.7964947,80.8800685
948,RAGHUVANSHI MARRIAGE LAWN,"Kheda, Krishna Nagar, Lucknow",point_of_interest,26.79735,80.87771,26.7983830,80.8752820
949,RAGHUVANSHI MARRIAGE LAWN,"Kheda, Krishna Nagar, Lucknow",establishment,26.79735,80.87771,26.7983830,80.8752820
950,Vsmiti,"5, Kanpur - Lucknow Road, Bhagwati Vihar, Indralok Colony, Krishna Nagar, Lucknow",school,26.79735,80.87771,26.7959099,80.8805728
951,Vsmiti,"5, Kanpur - Lucknow Road, Bhagwati Vihar, Indralok Colony, Krishna Nagar, Lucknow",point_of_interest,26.79735,80.87771,26.7959099,80.8805728
952,Vsmiti,"5, Kanpur - Lucknow Road, Bhagwati Vihar, Indralok Colony, Krishna Nagar, Lucknow",establishment,26.79735,80.87771,26.7959099,80.8805728
953,HDFC Bank ATM,"No 90 New Indrlok Colony, Krishana Nagar",atm,26.79735,80.87771,26.7944688,80.8784699
954,HDFC Bank ATM,"No 90 New Indrlok Colony, Krishana Nagar",bank,26.79735,80.87771,26.7944688,80.8784699
955,HDFC Bank ATM,"No 90 New Indrlok Colony, Krishana Nagar",finance,26.79735,80.87771,26.7944688,80.8784699
956,HDFC Bank ATM,"No 90 New Indrlok Colony, Krishana Nagar",point_of_interest,26.79735,80.87771,26.7944688,80.8784699
957,HDFC Bank ATM,"No 90 New Indrlok Colony, Krishana Nagar",establishment,26.79735,80.87771,26.7944688,80.8784699
958,HDFC Bank,"Ward No 12, Thana Road, Krishna Nagar, Sultanpur",bank,26.79735,80.87771,26.7942864,80.8782387
959,HDFC Bank,"Ward No 12, Thana Road, Krishna Nagar, Sultanpur",finance,26.79735,80.87771,26.7942864,80.8782387
960,HDFC Bank,"Ward No 12, Thana Road, Krishna Nagar, Sultanpur",point_of_interest,26.79735,80.87771,26.7942864,80.8782387
961,HDFC Bank,"Ward No 12, Thana Road, Krishna Nagar, Sultanpur",establishment,26.79735,80.87771,26.7942864,80.8782387
962,Sindh Youth Club Society,"Sindh Youth Club Society, Office : 63-A, Krishna Nagar, Lucknow",point_of_interest,26.79735,80.87771,26.7942700,80.8782791
963,Sindh Youth Club Society,"Sindh Youth Club Society, Office : 63-A, Krishna Nagar, Lucknow",establishment,26.79735,80.87771,26.7942700,80.8782791
964,Login Services,"555 Ga/47 , Chankyapuri, Krishna Nagar, Lucknow, Lucknow",point_of_interest,26.79735,80.87771,26.7942700,80.8782790
965,Login Services,"555 Ga/47 , Chankyapuri, Krishna Nagar, Lucknow, Lucknow",establishment,26.79735,80.87771,26.7942700,80.8782790
966,"Development Impact Solutions, Lucknow Office","08, Shivam Nagar, Krishna Nagar, Lucknow",place_of_worship,26.79735,80.87771,26.7936188,80.8804928
967,"Development Impact Solutions, Lucknow Office","08, Shivam Nagar, Krishna Nagar, Lucknow",point_of_interest,26.79735,80.87771,26.7936188,80.8804928
968,"Development Impact Solutions, Lucknow Office","08, Shivam Nagar, Krishna Nagar, Lucknow",establishment,26.79735,80.87771,26.7936188,80.8804928
969,Neotericweb Technologies Pvt .Ltd,"84, Vinay Nagar, Krishna Nagar, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7980390,80.8830910
970,Neotericweb Technologies Pvt .Ltd,"84, Vinay Nagar, Krishna Nagar, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7980390,80.8830910
971,Noodle Station,"Vijay nagar, Krishna Nagar, Alambagh, Lucknow",restaurant,26.79735,80.87771,26.7950728,80.8828689
972,Noodle Station,"Vijay nagar, Krishna Nagar, Alambagh, Lucknow",food,26.79735,80.87771,26.7950728,80.8828689
973,Noodle Station,"Vijay nagar, Krishna Nagar, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7950728,80.8828689
974,Noodle Station,"Vijay nagar, Krishna Nagar, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7950728,80.8828689
975,Shri Vishnu Temple,"Krishna Nagar Colony, Vijay Nagar, Alambagh, Lucknow",hindu_temple,26.79735,80.87771,26.7951410,80.8830630
976,Shri Vishnu Temple,"Krishna Nagar Colony, Vijay Nagar, Alambagh, Lucknow",place_of_worship,26.79735,80.87771,26.7951410,80.8830630
977,Shri Vishnu Temple,"Krishna Nagar Colony, Vijay Nagar, Alambagh, Lucknow",point_of_interest,26.79735,80.87771,26.7951410,80.8830630
978,Shri Vishnu Temple,"Krishna Nagar Colony, Vijay Nagar, Alambagh, Lucknow",establishment,26.79735,80.87771,26.7951410,80.8830630
979,Vijay Nagar Colony,Vijay Nagar Colony,sublocality_level_3,26.79735,80.87771,26.7898449,80.8862030
980,Vijay Nagar Colony,Vijay Nagar Colony,sublocality,26.79735,80.87771,26.7898449,80.8862030
981,Vijay Nagar Colony,Vijay Nagar Colony,political,26.79735,80.87771,26.7898449,80.8862030
982,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",atm,26.86538,80.95977,26.8735403,80.9580856
983,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",finance,26.86538,80.95977,26.8735403,80.9580856
984,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",point_of_interest,26.86538,80.95977,26.8735403,80.9580856
985,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",establishment,26.86538,80.95977,26.8735403,80.9580856
986,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",bank,26.86538,80.95977,26.8737034,80.9572511
987,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",finance,26.86538,80.95977,26.8737034,80.9572511
988,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",point_of_interest,26.86538,80.95977,26.8737034,80.9572511
989,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",establishment,26.86538,80.95977,26.8737034,80.9572511
990,Lakme Salon,"UGF-103, Cross Road Plaza, Faizabad Road, Mahanagar, Lucknow",beauty_salon,26.86538,80.95977,26.8710089,80.9613043
991,Lakme Salon,"UGF-103, Cross Road Plaza, Faizabad Road, Mahanagar, Lucknow",point_of_interest,26.86538,80.95977,26.8710089,80.9613043
992,Lakme Salon,"UGF-103, Cross Road Plaza, Faizabad Road, Mahanagar, Lucknow",establishment,26.86538,80.95977,26.8710089,80.9613043
993,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",grocery_or_supermarket,26.86538,80.95977,26.8689700,80.9570700
994,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",food,26.86538,80.95977,26.8689700,80.9570700
995,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",point_of_interest,26.86538,80.95977,26.8689700,80.9570700
996,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",store,26.86538,80.95977,26.8689700,80.9570700
997,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",establishment,26.86538,80.95977,26.8689700,80.9570700
998,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",bakery,26.86538,80.95977,26.8705060,80.9557010
999,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",supermarket,26.86538,80.95977,26.8705060,80.9557010
1000,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",grocery_or_supermarket,26.86538,80.95977,26.8705060,80.9557010
1001,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",cafe,26.86538,80.95977,26.8705060,80.9557010
1002,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",restaurant,26.86538,80.95977,26.8705060,80.9557010
1003,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",food,26.86538,80.95977,26.8705060,80.9557010
1004,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",point_of_interest,26.86538,80.95977,26.8705060,80.9557010
1005,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",store,26.86538,80.95977,26.8705060,80.9557010
1006,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",establishment,26.86538,80.95977,26.8705060,80.9557010
1007,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",electronics_store,26.86538,80.95977,26.8708790,80.9564230
1008,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",point_of_interest,26.86538,80.95977,26.8708790,80.9564230
1009,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",store,26.86538,80.95977,26.8708790,80.9564230
1010,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",establishment,26.86538,80.95977,26.8708790,80.9564230
1011,Royal Enfield Showroom,"near Fly Over, UGF 109, Cross Road Plaza Badshah Nagar Crossing, Badshah Nagar, near Fly Over, Faizabad Road, Lucknow",point_of_interest,26.86538,80.95977,26.8711487,80.9616318
1012,Royal Enfield Showroom,"near Fly Over, UGF 109, Cross Road Plaza Badshah Nagar Crossing, Badshah Nagar, near Fly Over, Faizabad Road, Lucknow",store,26.86538,80.95977,26.8711487,80.9616318
1013,Royal Enfield Showroom,"near Fly Over, UGF 109, Cross Road Plaza Badshah Nagar Crossing, Badshah Nagar, near Fly Over, Faizabad Road, Lucknow",establishment,26.86538,80.95977,26.8711487,80.9616318
1014,Sensation Events,"Eldeco Kusum Plaza, Badshanagar Railway Colony, New Hyderabad, Balmikinagar, Lucknow",point_of_interest,26.86538,80.95977,26.8686342,80.9569503
1015,Sensation Events,"Eldeco Kusum Plaza, Badshanagar Railway Colony, New Hyderabad, Balmikinagar, Lucknow",establishment,26.86538,80.95977,26.8686342,80.9569503
1016,Punjab National Bank,"near Karamat Market, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",bank,26.86538,80.95977,26.8686259,80.9548769
1017,Punjab National Bank,"near Karamat Market, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",finance,26.86538,80.95977,26.8686259,80.9548769
1018,Punjab National Bank,"near Karamat Market, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",point_of_interest,26.86538,80.95977,26.8686259,80.9548769
1019,Punjab National Bank,"near Karamat Market, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",establishment,26.86538,80.95977,26.8686259,80.9548769
1020,Bhadouria's Home,"A - 7/6, Paper Mill Colony, Nishat Ganj, Lucknow",point_of_interest,26.86538,80.95977,26.8684041,80.9593767
1021,Bhadouria's Home,"A - 7/6, Paper Mill Colony, Nishat Ganj, Lucknow",establishment,26.86538,80.95977,26.8684041,80.9593767
1022,"TravelCare- Car Rental, Cab On rent, And travel Agency, Agent","B3/3, PAPER MILL COLONY, NISHAT GANJ, Lucknow",real_estate_agency,26.86538,80.95977,26.8684221,80.9599641
1023,"TravelCare- Car Rental, Cab On rent, And travel Agency, Agent","B3/3, PAPER MILL COLONY, NISHAT GANJ, Lucknow",travel_agency,26.86538,80.95977,26.8684221,80.9599641
1024,"TravelCare- Car Rental, Cab On rent, And travel Agency, Agent","B3/3, PAPER MILL COLONY, NISHAT GANJ, Lucknow",point_of_interest,26.86538,80.95977,26.8684221,80.9599641
1025,"TravelCare- Car Rental, Cab On rent, And travel Agency, Agent","B3/3, PAPER MILL COLONY, NISHAT GANJ, Lucknow",establishment,26.86538,80.95977,26.8684221,80.9599641
1026,Sarita Travels,"Ajanta Market, Near Gurudwara, Nishatganj, Ajanta Market, Lucknow",travel_agency,26.86538,80.95977,26.8680000,80.9568166
1027,Sarita Travels,"Ajanta Market, Near Gurudwara, Nishatganj, Ajanta Market, Lucknow",point_of_interest,26.86538,80.95977,26.8680000,80.9568166
1028,Sarita Travels,"Ajanta Market, Near Gurudwara, Nishatganj, Ajanta Market, Lucknow",establishment,26.86538,80.95977,26.8680000,80.9568166
1029,Toy shop in Lucknow,"B-940, Sector-A, Mahanagar, (Adjacent Flyover) Lucknow. Phone No.: 0522 3040258, Lucknow",point_of_interest,26.86538,80.95977,26.8691507,80.9564846
1030,Toy shop in Lucknow,"B-940, Sector-A, Mahanagar, (Adjacent Flyover) Lucknow. Phone No.: 0522 3040258, Lucknow",store,26.86538,80.95977,26.8691507,80.9564846
1031,Toy shop in Lucknow,"B-940, Sector-A, Mahanagar, (Adjacent Flyover) Lucknow. Phone No.: 0522 3040258, Lucknow",establishment,26.86538,80.95977,26.8691507,80.9564846
1032,Pirana eSolutions,"LGF-29,31,32,Eldeco Kusum Plaza, NishatGanj, Lucknow",electronics_store,26.86538,80.95977,26.8667780,80.9587840
1033,Pirana eSolutions,"LGF-29,31,32,Eldeco Kusum Plaza, NishatGanj, Lucknow",home_goods_store,26.86538,80.95977,26.8667780,80.9587840
1034,Pirana eSolutions,"LGF-29,31,32,Eldeco Kusum Plaza, NishatGanj, Lucknow",point_of_interest,26.86538,80.95977,26.8667780,80.9587840
1035,Pirana eSolutions,"LGF-29,31,32,Eldeco Kusum Plaza, NishatGanj, Lucknow",store,26.86538,80.95977,26.8667780,80.9587840
1036,Pirana eSolutions,"LGF-29,31,32,Eldeco Kusum Plaza, NishatGanj, Lucknow",establishment,26.86538,80.95977,26.8667780,80.9587840
1037,Gud's Car Care,"Ashok Marg, Gokhale Marg, Balmikinagar, Lucknow",point_of_interest,26.86538,80.95977,26.8657343,80.9560828
1038,Gud's Car Care,"Ashok Marg, Gokhale Marg, Balmikinagar, Lucknow",establishment,26.86538,80.95977,26.8657343,80.9560828
1039,Allied Industrial Traders,"Wazir Hasan Road, Block I, Gokhale Vihar, Butler Colony, Lucknow",point_of_interest,26.86538,80.95977,26.8595751,80.9581198
1040,Allied Industrial Traders,"Wazir Hasan Road, Block I, Gokhale Vihar, Butler Colony, Lucknow",establishment,26.86538,80.95977,26.8595751,80.9581198
1041,gimteducation,"F1-30 Karamat Market , Nishatganj , Lucknow, Uttar Pradesh, Lucknow",point_of_interest,26.86538,80.95977,26.8708660,80.9581580
1042,gimteducation,"F1-30 Karamat Market , Nishatganj , Lucknow, Uttar Pradesh, Lucknow",establishment,26.86538,80.95977,26.8708660,80.9581580
1043,Sanjeevani Dental Clinic,"Metro Station, 1,Mahanagar, Faizabad Road Opposite C.M.S. School, Near Shiv Bhandhar Sweet Shop, near Badshahnagar, Lucknow",dentist,26.86538,80.95977,26.8704351,80.9597411
1044,Sanjeevani Dental Clinic,"Metro Station, 1,Mahanagar, Faizabad Road Opposite C.M.S. School, Near Shiv Bhandhar Sweet Shop, near Badshahnagar, Lucknow",health,26.86538,80.95977,26.8704351,80.9597411
1045,Sanjeevani Dental Clinic,"Metro Station, 1,Mahanagar, Faizabad Road Opposite C.M.S. School, Near Shiv Bhandhar Sweet Shop, near Badshahnagar, Lucknow",point_of_interest,26.86538,80.95977,26.8704351,80.9597411
1046,Sanjeevani Dental Clinic,"Metro Station, 1,Mahanagar, Faizabad Road Opposite C.M.S. School, Near Shiv Bhandhar Sweet Shop, near Badshahnagar, Lucknow",establishment,26.86538,80.95977,26.8704351,80.9597411
1047,Nishat Ganj,Nishat Ganj,sublocality_level_1,26.86538,80.95977,26.8669313,80.9498015
1048,Nishat Ganj,Nishat Ganj,sublocality,26.86538,80.95977,26.8669313,80.9498015
1049,Nishat Ganj,Nishat Ganj,political,26.86538,80.95977,26.8669313,80.9498015
1050,Saket Northern Railway Club,"Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",point_of_interest,26.8338,80.95762,26.8351475,80.9530837
1051,Saket Northern Railway Club,"Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",establishment,26.8338,80.95762,26.8351475,80.9530837
1052,Universe Public Relations,"Cabinetganj, Bandariabagh, Kalidas Marg, Gulistan Colony, Lucknow",point_of_interest,26.8338,80.95762,26.8323930,80.9600261
1053,Universe Public Relations,"Cabinetganj, Bandariabagh, Kalidas Marg, Gulistan Colony, Lucknow",establishment,26.8338,80.95762,26.8323930,80.9600261
1054,State Bank Of India,"Vikramaditya Marg, Gulistan Colony, Lucknow",bank,26.8338,80.95762,26.8345150,80.9588256
